Usage_Hours,Engine_Temperature,Tire_Pressure,Oil_Quality,Battery_Voltage,Vibration_Level,Maintenance_Cost,Vehicle_Type,Brake_Condition,Anomalies_Detected,Failure_History,Maintenance_Required
11579.5,61.7,41.4,96.5,13.2,3.27,$297.59,Car,ok,0,0,0
6292.9,75.1,37.0,98.0,14.6,1.69,1046.34,Truck,P,0,0,0
12616.1,101.4,37.2,93.2,13.1,1.87,424.61,Car,Poor,0,0,0
14654.3,151.7 °F,23.3,55.0,15.7,0.94,$473.61,Car,F,0,1,1
9304.6,98.6,42.3,17.2,13.0,0.67,283.6,Car,G,0,1,1
2602.6,80.0,Missing,72.0,12.2,1.22,$165.71,Car,Fair,0,0,0
6005.3,105.4,41.1,89.7,12.8,1.72,728.26,Bus,Good,0,0,0
637.5,89.3,39.0,78.8,12.9,4.06,333.61,Car,F,0,0,0
9239.5,87.6,31.8,68.8,12.6,1.38,$858.84,Bus,G,0,0,0
12412.7,99.0,37.1,61.3,13.2,0.73,$1207.24,Truck,Good,0,0,1
9634.1,194.54 °F,40.5,96.2,14.5,1.23,$562.37,Car,Fair,0,0,0
11898.3,71.5,26.4,97.8,12.7,1.68,$895.82,Truck,Poor,0,0,0
12098.6,82.2,39.9,Missing,15.5,1.17,$130.12,Car,F,0,0,0
12839.7,65.6,28.5,34.0,13.3,2.0,966.17,Truck,P,0,0,0
4366.6,77.0,30.6,48.9,13.9,2.12,474.77,Truck,Poor,0,0,0
13133.4,57.9,29.3,27.5,11.9,2.5,231.56,Car,Poor,0,0,1
9984.4,125.1,46.4,28.7,12.4,0.85,1834.81,Truck,P,0,0,1
4701.0,89.6,36.0,29.1,13.6,2.35,$1561.52,Truck,gud,0,1,0
14815.8,98.0,25.2,10.7,13.4,2.93,203.36,Car,gud,0,0,1
14277.6,77.5,31.4,10.3,11.1,1.44,656.13,Truck,G,0,0,1
8829.4,208.22000000000003 °F,31.5,82.1,13.1,2.04,541.83,Car,Good,1,0,1
12726.5,101.6,35.5,51.5,14.4,2.44,334.19,Car,G,0,0,0
4291.7,104.0,31.3,Missing,15.0,0.78,348.74,Car,G,0,0,1
6532.5,88.8,27.6,84.7,13.0,2.19,205.47,Car,Good,0,0,0
3167.6,105.2,41.9,51.3,12.7,1.72,$1555.31,Truck,Fair,0,0,0
8041.5,177.62 °F,34.5,44.8,12.7,Missing,$206.2,Car,G,1,0,0
7692.0,95.6,34.1,12.6,12.2,1.22,541.19,Car,ok,0,0,1
3585.8,90.7,43.2,41.6,13.1,7.58,$1078.84,Truck,Fair,0,0,0
10255.6,162.32000000000002 °F,44.5,11.4,11.8,1.61,1925.98,Bus,ok,0,1,0
2208.0,144.68 °F,34.6,22.9,14.2,1.49,412.97,Truck,Good,0,0,0
1394.5,85.5,29.5,55.3,13.4,2.18,$417.69,Car,F,0,0,0
6081.1,85.6,35.0,48.5,13.2,0.85,$976.73,Truck,Good,0,0,0
6442.5,86.0,46.5,16.2,14.4,4.02,$423.67,Car,ok,0,0,1
5136.2,222.26000000000002 °F,30.7,13.7,13.0,Missing,$285.35,Car,P,0,0,1
4240.2,110.6,29.9,68.2,14.0,1.1,747.75,Bus,Good,0,0,1
5412.3,99.9,36.2,26.8,12.9,0.96,116.91,Car,Bad,0,0,1
2868.9,209.84 °F,34.6,94.2,13.8,1.54,$1629.0,Truck,gud,0,1,0
6350.1,88.8,36.5,Missing,12.5,5.84,$1663.84,Truck,P,0,1,0
13616.7,198.68 °F,36.1,23.3,13.1,0.7,$310.43,Truck,Fair,0,0,1
3754.2,96.4,34.3,76.4,14.6,1.85,571.6,Car,G,0,0,0
10424.5,92.1,32.4,80.0,14.0,1.62,1071.25,Truck,G,1,0,1
2555.9,98.9,33.1,66.0,14.1,4.41,$833.31,Bus,Fair,0,0,1
5631.6,90.7,29.6,75.0,15.3,2.27,1228.64,Bus,Poor,1,0,1
5157.0,82.6,33.8,95.7,13.4,2.9,329.08,Car,gud,1,0,0
14086.9,93.9,34.4,27.5,11.9,1.78,1059.27,Truck,ok,0,0,1
6705.7,187.70000000000002 °F,33.4,81.8,15.3,1.77,$1821.52,Truck,Good,0,0,0
10511.8,111.8,37.2,47.5,12.9,0.82,$1853.46,Bus,P,0,0,1
9235.7,83.6,33.9,50.2,14.4,2.18,$363.39,Car,Good,0,0,0
2544.9,132.9,35.8,66.2,13.7,2.39,350.56,Car,Bad,0,0,1
14123.3,114.6,34.9,47.2,12.0,1.23,1053.28,Bus,gud,0,1,1
5515.1,73.0,35.4,14.5,Missing,0.83,1701.85,Truck,F,1,0,0
1149.0,108.8,29.7,18.6,12.4,3.55,$2047.17,Bus,P,1,0,1
4856.4,88.1,30.2,76.6,12.5,0.91,$168.74,Car,P,0,0,0
5366.7,98.5,40.6,27.5,14.0,1.16,$440.96,Car,ok,0,0,0
1844.8,113.7,36.7,41.6,13.5,Missing,491.11,Car,P,0,0,1
9489.7,173.12 °F,29.8,22.1,13.0,0.81,$1672.11,Truck,F,0,0,0
5528.1,181.4 °F,26.0,52.8,12.0,1.67,$2922.41,Bus,Good,0,0,1
9622.5,101.3,39.5,23.3,15.3,1.87,$1503.87,Truck,P,0,0,1
597.7,84.5,38.3,95.6,13.8,2.57,208.03,Car,gud,0,0,0
14739.7,56.6,32.7,98.2,13.6,1.1,1680.69,Truck,Good,0,0,0
2972.5,104.5,35.4,22.5,Missing,1.88,$1949.43,Truck,G,0,0,1
10060.3,203.9 °F,36.0,66.7,11.9,2.58,$297.87,Car,Good,0,0,1
10878.9,89.6,30.5,87.7,11.7,1.74,$244.83,Car,Fair,0,0,1
2988.3,91.9,35.0,51.7,13.1,2.2,$863.83,Truck,gud,0,0,0
2119.8,123.6,34.5,11.3,13.6,1.47,1892.55,Truck,Good,0,1,1
2712.4,105.2,30.2,15.6,13.1,Missing,$195.13,Car,Fair,0,0,1
4078.9,77.1,36.0,68.8,11.0,1.9,$2992.27,Bus,Poor,0,1,0
2939.4,91.8,36.5,69.2,13.4,1.2,401.94,Car,G,1,0,0
10273.0,226.04 °F,29.6,68.3,14.2,1.27,1550.83,Truck,gud,0,0,1
6602.1,107.5,39.3,58.1,11.8,3.52,1273.81,Bus,G,0,0,1
8298.0,67.5,32.1,94.6,Missing,1.14,1902.63,Truck,Good,0,1,0
1186.4,82.5,31.6,71.2,12.5,1.22,1344.89,Truck,Fair,0,0,0
12988.1,73.0,38.7,10.4,13.9,0.65,$117.46,Car,Good,0,0,1
2973.3,99.6,38.5,62.5,14.6,1.03,466.25,Truck,Fair,0,0,1
5722.2,76.4,30.8,73.0,12.4,1.6,346.7,Car,P,0,0,0
1542.6,113.3,37.2,36.5,12.2,2.17,320.54,Car,Fair,0,0,1
2483.5,109.4,37.1,77.5,13.6,3.45,290.63,Car,gud,0,0,0
10154.1,86.3,33.0,75.7,15.7,2.03,190.27,Car,ok,0,1,0
10542.5,71.0,37.9,31.2,11.4,1.59,$296.62,Car,gud,0,1,1
10316.0,78.2,Missing,99.6,13.6,3.75,175.72,Car,G,0,0,0
8506.0,96.8,31.9,52.1,12.4,1.09,147.15,Car,F,0,1,1
14311.6,102.8,39.3,44.9,14.3,1.61,429.11,Truck,Good,0,0,1
7854.1,89.4,32.6,36.1,11.1,3.15,2492.23,Bus,gud,0,0,1
7016.5,124.7 °F,29.7,77.9,16.0,2.71,1875.95,Truck,G,0,1,0
4089.4,100.2,21.6,16.1,14.6,0.71,1585.6,Bus,gud,0,0,1
1933.3,139.46 °F,40.1,93.9,12.4,1.38,197.67,Car,gud,0,0,0
8448.2,58.2,31.5,43.4,13.7,1.31,$1983.48,Truck,Bad,0,0,0
5065.9,105.0,27.3,Missing,12.8,0.85,113.73,Car,G,0,0,0
8098.4,72.2,36.8,70.8,13.4,2.04,$248.46,Car,G,0,0,0
3488.7,93.8,43.0,61.7,14.1,2.48,2906.79,Bus,Bad,0,0,0
12653.5,91.4,35.4,88.9,12.0,1.14,$344.63,Car,F,0,0,0
14995.6,77.9,25.1,89.6,14.7,1.0,$1762.51,Truck,ok,0,0,0
5174.9,93.1,31.1,71.9,13.6,1.25,$533.09,Car,gud,0,0,0
12713.8,81.7,40.0,29.4,12.3,1.2,363.04,Car,Fair,0,0,1
13158.3,195.26000000000002 °F,36.1,16.9,13.8,1.72,$566.37,Truck,G,0,1,1
14943.1,183.56 °F,28.4,72.2,13.4,1.15,417.92,Car,gud,0,0,1
5469.4,180.5 °F,47.7,71.0,13.0,0.47,348.39,Truck,G,0,0,0
11462.6,80.1,32.1,88.4,14.0,2.3,$2719.98,Bus,F,0,0,0
3817.7,76.5,33.8,70.5,13.2,1.16,422.77,Car,Good,0,0,0
9559.5,102.8,33.4,15.0,14.5,0.56,$590.89,Car,gud,0,0,1
10720.2,83.2,39.4,Missing,11.1,0.89,456.99,Car,F,0,1,0
11246.3,163.4 °F,33.8,37.8,12.8,1.07,1882.16,Truck,F,1,0,0
3504.0,83.9,25.7,17.6,12.8,1.27,$569.75,Car,G,0,0,1
12806.5,82.1,25.7,97.9,12.5,1.31,171.22,Car,Fair,0,1,0
6604.1,84.1,32.1,96.8,14.4,3.6,$335.51,Truck,Poor,0,0,0
3637.4,213.26000000000002 °F,36.0,98.4,12.8,1.59,460.03,Car,Poor,0,0,0
8366.7,177.07999999999998 °F,Missing,27.6,14.5,1.22,140.63,Car,gud,0,0,1
13018.7,183.74 °F,38.0,37.3,14.2,0.58,$268.9,Car,ok,0,0,1
14522.8,99.6,42.2,98.6,13.5,2.22,300.78,Car,Bad,0,0,1
11349.0,96.7,28.7,69.3,12.9,0.8,1542.69,Bus,Poor,1,0,1
581.5,79.7,36.0,43.4,13.8,2.07,471.34,Car,F,0,0,0
2453.2,104.5,32.5,64.2,13.8,1.13,467.41,Truck,gud,0,0,0
1606.0,103.6,31.1,88.4,15.0,0.9,1617.52,Truck,gud,0,1,0
1967.6,102.6,32.3,74.8,13.2,1.35,$1497.2,Truck,Good,0,0,0
6054.0,94.5,38.5,37.0,14.3,2.07,$540.95,Bus,G,0,0,1
5408.2,87.4,35.4,19.8,13.6,1.19,544.19,Car,Good,0,0,0
2148.4,73.9,32.4,66.3,13.1,2.1,$135.11,Car,F,0,0,0
13292.4,69.2,44.5,12.5,15.2,1.77,487.66,Truck,G,0,0,1
9423.7,88.7,33.2,13.2,14.1,2.51,503.46,Car,F,0,0,1
12048.7,90.2,36.7,50.4,12.9,1.77,$902.75,Truck,G,0,0,1
5887.5,186.98 °F,34.5,75.7,13.5,1.41,$549.8,Car,gud,0,0,0
6448.4,88.3,27.3,41.6,14.4,2.07,1644.51,Bus,Poor,0,1,1
5105.5,110.5,33.5,10.9,13.8,1.24,1704.34,Truck,gud,0,0,1
6857.2,114.4,32.1,97.9,12.7,1.56,192.04,Car,Bad,0,1,1
9350.5,73.4,32.8,35.7,13.1,0.74,$499.54,Car,G,0,0,0
7648.3,94.3,45.0,85.1,14.6,3.89,535.94,Car,G,0,0,0
12649.8,195.44 °F,31.9,64.4,12.8,2.2,744.14,Truck,Bad,0,0,0
13552.0,100.1,35.4,49.0,14.4,0.85,1739.73,Truck,ok,0,1,1
7310.4,116.0,39.1,45.9,12.4,2.5,1399.14,Truck,gud,0,0,1
3976.3,122.8,31.2,80.2,12.8,1.98,434.06,Truck,gud,0,0,1
14205.3,100.8,30.0,48.1,15.7,1.18,653.62,Truck,ok,0,0,1
11158.1,195.07999999999998 °F,36.4,66.8,13.3,1.9,$1653.84,Bus,G,0,0,0
9781.8,84.6,35.1,67.9,13.9,1.2,1687.52,Truck,ok,0,0,0
11308.5,127.3,37.5,45.1,10.8,1.24,1504.47,Bus,Fair,0,0,1
1601.7,78.5,26.7,16.2,Missing,3.11,$2873.54,Bus,Bad,0,0,0
1480.6,102.3,43.1,17.6,14.0,2.62,$551.33,Car,P,0,0,1
2720.2,86.0,35.3,Missing,13.0,1.1,2009.47,Bus,gud,0,0,0
2638.0,69.9,40.1,28.9,Missing,1.36,$291.09,Car,Fair,0,1,0
6599.7,115.7,47.1,78.7,14.1,1.42,510.55,Car,ok,0,0,0
2782.4,147.01999999999998 °F,34.3,Missing,13.2,2.13,$588.18,Car,G,0,0,0
12890.6,57.8,30.6,94.9,12.7,0.93,484.97,Car,Fair,0,1,0
8882.4,212.9 °F,33.1,19.7,13.5,3.74,$418.03,Car,Fair,0,0,1
5839.8,185.72000000000003 °F,34.1,10.8,12.8,2.35,$1206.44,Truck,Good,0,0,1
1509.5,96.5,35.9,77.9,10.9,0.73,1185.15,Bus,gud,0,0,0
9069.9,89.9,41.4,89.6,13.2,3.09,$564.85,Car,Good,0,0,0
2189.7,99.0,35.0,45.5,11.2,3.2,$553.75,Car,ok,1,0,0
11276.7,85.6,41.4,12.6,15.9,1.09,344.97,Car,Poor,0,0,1
12140.0,218.3 °F,40.8,87.4,12.5,2.61,1563.86,Truck,Bad,0,0,0
8387.7,104.0,35.7,40.7,14.3,1.26,552.71,Car,Good,0,1,1
2669.2,235.76000000000002 °F,27.2,95.8,15.5,2.73,589.58,Car,gud,0,1,1
11909.5,109.0,39.5,81.6,13.9,1.21,$2901.54,Bus,gud,0,0,1
4963.5,88.4,38.5,62.8,11.5,0.85,583.09,Car,F,0,0,0
3728.5,100.4,33.9,73.3,Missing,1.29,278.61,Car,F,1,0,1
7323.1,96.3,29.8,66.7,13.5,1.35,$298.3,Car,Good,0,0,1
13878.4,96.3,34.7,74.5,15.5,2.25,$234.53,Car,P,1,1,1
4811.9,158.18 °F,37.5,57.2,13.2,2.16,1949.67,Truck,Fair,0,0,0
13630.9,101.3,28.9,63.1,14.1,1.45,$297.65,Car,ok,0,0,1
1278.0,99.1,29.0,53.1,14.7,1.17,$454.28,Car,Fair,0,0,1
1711.1,243.14 °F,50.6,43.9,14.4,1.4,1618.82,Truck,Fair,0,0,1
10629.1,107.5,29.3,12.7,13.1,1.63,$1865.87,Truck,Good,0,1,1
3263.6,92.2,31.5,19.7,12.7,3.61,214.66,Car,gud,0,0,1
5091.0,88.5,43.1,19.4,14.3,1.48,$1102.53,Truck,Good,0,0,0
2477.4,166.82000000000002 °F,30.1,53.2,14.9,Missing,117.91,Car,F,0,0,0
5317.6,117.3,29.8,81.1,14.1,1.04,$1520.23,Truck,P,1,0,1
4566.7,74.0,39.7,72.0,13.2,2.01,$583.52,Car,Poor,0,0,0
11176.9,143.60000000000002 °F,25.7,28.6,12.8,1.28,1187.4,Bus,P,0,0,0
10679.3,218.3 °F,32.4,78.4,12.1,1.1,$382.39,Car,Good,0,0,1
14346.4,91.3,38.3,89.3,11.8,2.54,598.56,Truck,F,0,0,0
11004.1,94.0,42.6,44.7,12.3,1.52,277.92,Car,Poor,0,0,1
10574.9,92.8,37.5,66.4,13.4,1.02,$1198.7,Truck,gud,0,0,0
10566.0,165.38 °F,37.3,61.4,12.6,1.07,$1708.25,Bus,ok,0,1,0
13303.0,95.5,35.8,92.9,12.8,0.62,1911.84,Truck,F,0,0,0
4795.4,185.36 °F,41.5,83.6,14.5,1.45,$313.21,Car,Good,0,0,0
4851.3,181.57999999999998 °F,41.5,19.8,12.3,Missing,552.14,Car,P,0,0,0
11247.6,111.3,37.2,99.9,12.8,1.0,$574.92,Car,Good,0,0,1
3816.2,101.9,35.9,91.4,14.2,1.32,446.64,Car,gud,0,1,0
13724.3,55.5,30.1,17.4,12.7,1.01,659.86,Bus,G,0,0,0
8254.3,199.76000000000002 °F,31.1,97.3,14.7,3.21,2183.62,Bus,P,0,1,1
4851.8,222.8 °F,25.4,14.1,14.4,1.29,1303.01,Truck,P,0,1,1
11753.4,71.3,34.0,81.5,12.2,0.73,487.6,Truck,ok,0,0,0
5028.6,77.0,29.4,65.7,13.5,1.28,276.79,Car,gud,0,0,0
14467.5,221.0 °F,31.0,Missing,13.4,1.27,$1438.89,Truck,P,0,0,1
14753.3,181.76000000000002 °F,41.0,21.0,14.1,1.77,$293.08,Car,P,1,0,1
10168.5,140.54 °F,39.4,48.0,12.9,4.04,319.56,Car,P,0,0,0
2147.7,108.0,31.8,38.0,13.3,1.06,$929.01,Truck,F,0,0,1
4316.5,87.4,33.0,92.6,13.1,2.46,$406.67,Car,Poor,0,1,0
7973.5,95.6,Missing,53.6,Missing,1.85,158.71,Car,F,0,0,0
12846.0,89.3,30.8,42.9,13.1,Missing,324.3,Truck,Bad,0,0,1
3180.9,106.8,38.5,53.6,15.3,0.77,749.05,Truck,Bad,0,0,0
2013.9,73.5,42.7,64.5,13.0,1.26,$1967.43,Truck,gud,0,0,0
1579.9,212.0 °F,36.2,79.5,12.6,3.87,$409.17,Truck,gud,0,0,0
7851.0,109.8,37.0,34.4,16.0,1.22,1097.9,Bus,ok,0,0,1
13328.2,157.64 °F,Missing,35.1,14.2,2.28,$917.11,Bus,G,0,0,0
1114.2,78.9,33.0,92.8,14.3,1.54,$550.54,Car,ok,0,0,0
3578.7,114.7,35.9,49.2,12.4,1.04,1804.37,Truck,F,0,0,1
10552.2,106.2,42.2,48.8,13.9,1.32,$722.83,Truck,Fair,1,0,1
12475.0,77.7,32.3,80.0,13.8,1.57,417.11,Car,G,0,0,0
12207.3,71.8,35.7,31.6,14.7,1.59,$415.92,Car,Bad,0,0,1
11883.5,94.2,41.2,26.3,13.2,1.3,$565.78,Car,ok,0,0,1
2382.1,202.82000000000002 °F,40.4,83.8,13.8,2.01,269.13,Car,gud,0,0,0
6259.9,89.1,37.0,47.6,14.0,1.98,230.09,Car,G,1,0,1
14778.8,125.0,32.0,62.6,12.2,2.35,$268.75,Car,G,0,0,1
14838.9,99.7,37.7,Missing,11.2,1.51,1284.21,Bus,ok,0,0,1
9235.2,171.32000000000002 °F,35.8,54.0,13.2,1.5,1789.32,Bus,Bad,0,0,0
10784.4,222.62 °F,29.0,Missing,Missing,1.02,244.08,Car,ok,0,0,1
14293.6,90.9,34.0,53.8,14.2,1.87,$2949.41,Bus,P,0,0,1
7024.0,79.8,37.8,68.6,14.0,0.7,158.81,Car,G,0,0,0
2484.6,218.3 °F,42.6,26.8,13.6,2.14,241.27,Car,gud,0,1,1
10199.8,112.1,31.2,51.7,13.6,1.38,641.48,Truck,F,0,0,1
14421.5,93.2,39.3,85.0,12.4,2.01,$413.93,Car,Fair,0,0,0
10609.5,75.3,32.0,39.5,14.5,1.06,580.45,Car,Good,1,0,1
12148.2,91.7,34.7,23.0,13.9,0.7,$156.21,Car,gud,0,0,1
6629.9,75.7,33.0,53.2,12.7,1.85,982.98,Bus,Bad,0,0,0
1898.7,93.4,44.7,16.4,10.6,1.8,$160.38,Car,gud,0,0,1
2948.8,101.3,38.2,22.0,13.9,1.51,1231.88,Truck,gud,0,0,0
14748.5,60.4,39.0,27.6,13.2,1.49,$386.06,Truck,ok,0,0,1
7651.2,100.7,31.5,91.9,14.4,1.03,$1526.4,Bus,Good,0,0,0
674.3,183.92000000000002 °F,37.7,69.9,12.6,3.04,418.91,Car,P,0,0,0
14352.8,81.6,29.0,17.2,12.9,1.09,$120.0,Car,Fair,0,0,0
7717.8,70.1,22.3,34.2,14.5,2.19,152.18,Car,Fair,0,0,0
12625.9,73.9,32.8,97.2,14.8,1.09,445.1,Car,ok,0,0,0
8452.6,241.70000000000002 °F,41.8,91.3,Missing,2.0,$447.5,Truck,Poor,0,0,1
1974.7,102.7,32.9,11.2,Missing,1.65,$1173.64,Bus,gud,0,1,1
9425.8,109.4,38.3,36.7,15.9,1.89,810.64,Truck,gud,0,1,1
14962.3,77.1,48.1,73.9,14.6,2.06,873.0,Bus,G,0,0,0
1003.7,117.0,34.6,52.2,14.6,2.58,1598.28,Bus,Poor,0,0,1
12706.0,89.0,43.9,75.6,13.2,3.14,$273.62,Car,F,1,0,0
3914.5,78.2,24.5,97.1,13.2,2.99,303.82,Truck,F,0,0,0
6211.1,73.8,32.1,28.4,12.2,2.86,$211.35,Car,F,0,0,0
5904.3,74.3,37.5,32.8,14.1,2.53,$1622.19,Bus,Bad,0,0,0
13532.6,78.8,34.3,89.1,13.9,2.94,$1603.12,Bus,Bad,0,0,0
7815.0,76.6,37.8,10.2,13.6,1.86,$248.73,Car,gud,0,0,0
6984.0,103.6,30.1,50.4,13.8,1.8,365.07,Car,gud,0,0,1
12361.4,129.0,45.3,37.3,12.8,1.51,223.16,Car,Good,0,0,1
1209.2,86.3,42.7,87.6,13.5,1.06,$956.15,Truck,Fair,0,0,0
1753.6,187.88 °F,38.4,47.1,12.8,2.4,$590.63,Car,Good,0,0,0
814.5,62.1,30.0,53.5,13.9,2.71,482.08,Car,P,0,0,0
10475.8,76.1,35.1,73.1,14.5,1.34,$2071.56,Bus,ok,0,0,0
8121.4,150.26 °F,40.3,48.5,11.7,2.05,$547.29,Truck,Good,0,1,0
13202.3,215.96 °F,32.1,37.1,12.2,1.75,208.16,Car,Bad,0,0,1
7728.7,119.0,42.6,42.4,15.0,1.04,$1895.4,Bus,gud,0,0,1
3716.4,73.8,37.1,88.1,15.5,2.33,168.97,Car,G,1,0,0
12174.6,87.0,34.2,42.5,12.2,Missing,180.63,Car,Fair,0,0,0
4767.7,187.34 °F,39.8,89.8,13.6,1.4,190.48,Car,Fair,0,1,0
14067.5,100.3,31.0,26.9,12.7,2.6,$509.94,Car,Poor,0,0,1
4131.1,196.88 °F,33.5,98.5,15.4,1.11,1646.64,Bus,Fair,0,0,0
2931.9,121.7,32.2,89.8,11.3,Missing,341.38,Car,Poor,0,0,1
7653.2,78.8,26.9,88.3,13.2,1.58,559.05,Car,Good,0,0,0
1232.5,103.5,24.6,70.4,11.1,1.86,551.38,Car,Fair,0,0,0
1028.0,177.98 °F,30.5,61.0,12.1,1.44,1093.94,Truck,Good,0,0,0
7692.2,66.0,31.4,12.8,15.0,1.48,639.43,Truck,F,0,0,0
3619.0,111.4,38.3,42.3,14.2,1.24,$144.72,Car,Poor,0,1,1
635.6,118.1,33.2,13.3,12.4,0.88,$2740.47,Bus,Bad,0,0,1
4792.8,96.1,38.2,47.4,15.3,2.59,590.76,Car,Bad,1,1,1
7421.8,176.9 °F,26.9,25.8,13.9,2.52,156.35,Car,G,0,0,0
6217.2,72.9,36.7,23.5,10.9,1.72,355.22,Truck,Good,0,0,1
2464.3,209.12 °F,27.7,82.6,16.3,2.97,946.24,Truck,F,0,0,0
8905.3,58.1,32.5,39.3,14.0,1.52,$2602.18,Bus,ok,1,0,0
10799.8,103.1,39.8,Missing,11.8,0.72,527.79,Car,gud,0,0,1
10295.3,83.7,33.3,95.5,11.4,0.31,128.68,Car,gud,0,0,0
6209.5,83.4,29.7,26.8,14.1,2.33,135.43,Car,ok,0,0,0
2495.1,73.9,41.2,58.8,13.4,0.79,118.04,Car,G,0,0,0
7742.6,68.4,39.5,97.6,13.3,2.43,2637.22,Bus,Poor,0,0,0
13411.3,89.1,42.3,99.5,Missing,1.29,$400.45,Car,gud,0,1,0
7296.5,92.9,28.8,Missing,11.4,1.05,434.33,Car,Fair,0,0,1
3337.4,88.6,26.1,22.9,14.4,2.47,$590.92,Bus,Bad,0,1,1
1849.3,106.4,42.6,93.9,13.6,1.25,$1442.96,Bus,G,0,0,0
14186.9,90.9,28.5,90.0,14.6,3.37,$1999.32,Truck,gud,1,0,1
11273.6,213.26000000000002 °F,35.0,30.7,14.3,Missing,$788.28,Truck,Bad,0,0,0
5038.0,68.0,34.4,Missing,16.0,1.34,$1175.54,Truck,Good,0,0,0
4782.6,83.4,31.7,67.9,12.0,1.05,1571.73,Truck,ok,1,0,0
13480.7,112.3,28.9,42.6,13.8,3.99,$226.68,Car,Good,0,0,1
3074.7,220.28 °F,33.2,23.9,14.9,0.84,163.66,Car,P,0,0,1
8258.0,95.0,39.6,41.5,12.0,1.1,1849.09,Truck,Good,0,0,1
10845.8,84.3,32.1,62.8,13.1,1.09,$1467.26,Truck,ok,0,0,0
6247.7,168.8 °F,28.8,39.9,13.2,2.51,274.28,Car,Poor,0,0,0
1078.6,179.78 °F,35.4,79.1,14.3,0.75,$809.46,Truck,ok,0,0,0
3802.5,99.6,24.9,52.3,13.1,1.34,$2645.07,Bus,Fair,0,0,1
13576.2,60.3,36.5,31.6,12.4,0.97,$520.87,Car,Good,0,0,0
8085.2,116.9,38.1,90.8,12.3,1.41,1464.12,Bus,Poor,0,0,1
12323.9,108.6,32.7,40.8,13.9,2.27,$494.26,Car,ok,0,1,1
8557.4,226.76000000000002 °F,39.0,10.7,14.9,1.75,2652.91,Bus,Poor,0,0,1
14182.2,99.2,34.6,81.5,13.6,1.13,$263.6,Car,gud,0,0,1
13682.4,196.88 °F,Missing,21.3,14.7,1.84,215.91,Car,gud,0,0,1
7501.9,95.7,29.8,94.4,12.4,2.68,1865.33,Truck,G,0,0,0
5115.0,84.5,39.8,14.3,13.9,4.16,1474.51,Bus,Bad,0,1,1
9224.2,121.8,32.6,46.1,12.4,0.81,$198.23,Car,F,0,1,1
10285.9,190.22000000000003 °F,33.7,69.8,14.0,1.57,543.03,Car,Bad,1,0,1
7726.1,82.9,38.4,18.6,12.4,2.96,1175.91,Truck,ok,0,0,0
12423.1,86.0,30.8,87.2,14.3,0.99,587.05,Car,ok,0,0,0
3158.3,79.2,31.2,85.4,14.7,1.49,$1090.19,Bus,Fair,0,0,0
5349.0,102.1,35.1,87.1,11.4,1.99,$1956.16,Bus,P,0,0,1
10452.5,82.2,27.0,36.4,15.4,3.68,515.15,Car,G,0,1,1
4076.9,88.1,36.9,17.3,11.1,1.82,$408.98,Car,ok,0,0,1
6877.7,110.0,34.8,82.8,13.0,3.06,1430.04,Truck,Good,0,0,1
14474.1,106.1,26.7,89.3,11.3,1.62,2009.03,Bus,Good,0,0,1
9575.2,74.6,24.2,39.4,12.5,2.0,$160.71,Car,G,0,0,0
14261.3,107.7,32.2,62.0,13.6,4.77,$235.69,Car,Bad,0,0,1
10975.4,155.84 °F,33.0,79.1,11.9,1.04,1478.56,Truck,P,0,0,1
11007.7,67.5,41.2,78.1,13.3,1.32,$157.71,Car,G,0,0,0
9081.9,85.1,45.5,24.9,12.8,0.79,$2827.24,Bus,Bad,0,0,1
2562.0,201.92000000000002 °F,30.8,49.4,12.9,0.53,1945.45,Bus,P,0,0,1
8035.9,86.6,30.7,Missing,13.3,Missing,1131.68,Truck,gud,0,0,1
4163.7,96.6,42.1,64.0,12.6,2.12,$484.39,Car,Good,0,0,0
14980.8,183.92000000000002 °F,36.9,24.4,15.5,1.38,528.25,Car,Fair,0,0,1
4370.9,59.1,52.7,93.5,Missing,1.09,$1906.84,Bus,G,1,0,0
3844.9,87.1,33.9,35.4,12.6,2.07,$210.47,Car,Good,0,0,0
9546.3,67.2,39.9,52.2,13.5,3.71,$152.07,Car,F,0,0,0
7908.8,90.0,46.8,33.0,15.1,1.55,908.98,Truck,F,0,0,0
809.6,71.2,28.9,56.2,13.0,0.89,695.07,Truck,Good,0,0,0
2378.2,97.8,30.2,39.9,14.7,1.31,1486.42,Truck,G,1,0,1
12260.1,110.3,37.1,65.4,13.8,1.23,373.14,Car,Fair,0,0,1
7513.5,64.1,34.8,89.7,13.7,1.93,443.29,Car,Poor,0,0,0
2617.2,59.4,35.8,83.0,13.1,1.13,$587.02,Car,gud,0,1,0
7246.0,85.5,31.2,41.3,13.6,3.41,$2815.07,Bus,Good,1,0,1
4170.7,106.9,34.8,24.3,15.9,1.35,809.13,Truck,G,0,0,1
3742.1,92.3,33.2,62.3,12.9,5.12,859.46,Truck,gud,0,0,1
14387.0,182.48 °F,37.7,Missing,11.6,2.27,$340.32,Car,Good,0,0,1
5749.4,73.9,39.7,63.9,13.2,1.86,$409.68,Car,gud,0,0,0
1173.3,100.9,27.5,51.7,13.7,2.52,$759.84,Truck,gud,0,0,0
14569.7,113.1,41.3,42.9,15.0,2.17,$1823.65,Truck,Poor,0,0,1
